date,rms,median,mean
2014-02-22 23:00:00,12.357744,84.711998,85.754757
2014-02-23 23:00:00,11.609354,95.976891,97.207635
2014-02-24 23:00:00,10.239566,71.622348,72.799672
2014-02-25 23:00:00,9.797523,68.256842,69.077055
2014-02-03 23:00:00,9.688451,72.658954,73.540987
2014-02-04 23:00:00,10.910629,79.466107,80.759111
2014-02-05 23:00:00,11.962472,82.705466,84.289089
2014-02-06 23:00:00,14.532305,98.799062,100.236470
2014-02-07 23:00:00,10.623771,77.790482,79.030012
2014-02-08 23:00:00,10.462292,79.583507,80.617537
2014-02-09 23:00:00,12.381170,87.034594,88.208710
2014-03-05 23:00:00,11.177597,80.233727,81.620214
2014-03-06 23:00:00,12.076381,88.223162,89.503361
2014-03-08 23:00:00,16.183588,109.602974,111.304967
2013-12-30 23:00:00,9.211344,70.940994,71.798203
2013-12-31 23:00:00,9.953722,71.704449,72.227106
2014-01-01 23:00:00,10.191891,72.670030,73.640691
2014-01-03 23:00:00,9.876528,72.228158,72.570365
2013-12-21 23:00:00,16.530141,116.024892,118.009758
2014-01-02 23:00:00,9.573863,72.308910,73.131238
2014-01-04 23:00:00,9.833908,74.482045,75.484849
2014-02-26 23:00:00,9.930144,72.070447,72.885349
2014-02-28 23:00:00,7.809718,2575.323864,2575.998476
2014-03-01 23:00:00,9.969006,70.133945,70.996307
2014-03-02 23:00:00,9.848264,71.431347,72.166043
2014-03-03 23:00:00,9.936625,71.215789,71.936099
2014-03-04 23:00:00,9.836442,74.443034,75.322051
